,NAME,AGE,TEAM_RANK,POSITION,MATCHES_PLAYED,STARTS,MINUTES,GOALS,ASSISTS,PENALTIES,PEANLTIES_MISSED,YELLOW_CARDS,RED_CARDS,xG,xA,OWN_GOALS,GOALS_CONCEDED,CLEAN_SHEETS,SAVES,POINTS,NEXT_SEASON_POINTS,MINUTES_PER_ASSIST,MINUTES_PER_GOAL,MINUTES_PER_GAME,MINUTES_PER_POINT,MINUTES_PER_XG,MINUTES_PER_XA,xg_diff,xa_diff
614,harry kane,24,3.0,FW,37,35,3076,30,2,2,1,5,0,24.8,2.7,0.0,34.0,15.0,0.0,217.0,160,1538.0,102.53333333333333,83.13513513513513,14.175115207373272,124.03225806451613,1139.2592592592591,5.199999999999999,-0.7000000000000002
615,ademola lookman,19,8.0,FW,7,1,159,0,0,0,0,0,0,0.1,0.5,0.0,6.0,0.0,0.0,10.0,34,3510.0,3510.0,22.714285714285715,15.9,1590.0,318.0,-0.1,-0.5
616,fousseni diabate,21,9.0,MF,14,5,587,0,1,0,0,1,0,0.5,0.3,0.0,12.0,0.0,0.0,21.0,1,587.0,3510.0,41.92857142857143,27.952380952380953,1174.0,1956.6666666666667,-0.5,0.7
617,ethan ampadu,16,5.0,DF,1,0,11,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,3510.0,3510.0,11.0,11.0,35100.0,35100.0,0.0,0.0
618,luke shaw,22,2.0,DF,11,8,790,0,0,0,0,2,0,0.4,0.4,0.0,2.0,7.0,0.0,48.0,91,3510.0,3510.0,71.81818181818181,16.458333333333332,1975.0,1975.0,-0.4,-0.4
619,alex oxlade-chamberlain,23,5.0,DF,35,17,1734,3,7,0,0,3,0,2.5,4.3,0.0,56.0,10.0,0.0,188.0,2,247.71428571428572,578.0,49.542857142857144,9.22340425531915,693.6,403.25581395348837,0.5,2.7
620,ben mee,27,7.0,DF,29,29,2610,0,0,0,0,5,0,1.9,0.5,0.0,27.0,9.0,0.0,90.0,81,3510.0,3510.0,90.0,29.0,1373.6842105263158,5220.0,-1.9,-0.5
621,heurelho gomes,36,14.0,GK,24,24,2128,0,0,0,0,0,0,0.0,0.0,0.0,40.0,5.0,61.0,64.0,0,3510.0,3510.0,88.66666666666667,33.25,35100.0,35100.0,0.0,0.0
622,emerson hyndman,21,12.0,MF,1,1,58,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,3510.0,3510.0,58.0,58.0,35100.0,35100.0,0.0,0.0
623,david de gea,26,2.0,GK,37,37,3330,0,0,0,0,0,0,0.0,0.0,0.0,28.0,18.0,115.0,172.0,120,3510.0,3510.0,90.0,19.36046511627907,35100.0,35100.0,0.0,0.0
624,mario lemina,23,17.0,MF,25,20,1720,1,1,0,0,2,0,0.8,0.7,0.0,31.0,4.0,0.0,58.0,50,1720.0,1720.0,68.8,29.655172413793103,2150.0,2457.1428571428573,0.19999999999999996,0.30000000000000004
625,nikola vlasic,19,8.0,MF,12,7,576,0,0,0,0,0,0,0.3,0.8,0.0,12.0,1.0,0.0,18.0,0,3510.0,3510.0,48.0,32.0,1920.0,720.0,-0.3,-0.8
626,danny simpson,30,9.0,DF,28,27,2306,0,0,0,0,4,0,0.2,0.1,0.0,41.0,5.0,0.0,55.0,12,3510.0,3510.0,82.35714285714286,41.92727272727273,11530.0,23060.0,-0.2,-0.1
627,christian eriksen,25,3.0,MF,37,37,3218,10,10,0,0,0,0,7.0,11.6,0.0,33.0,17.0,0.0,199.0,161,321.8,321.8,86.97297297297297,16.170854271356784,459.7142857142857,277.41379310344826,3.0,-1.5999999999999996
628,raheem sterling,22,1.0,FW,33,29,2587,18,11,1,0,4,2,16.2,7.3,0.0,23.0,13.0,0.0,229.0,234,235.1818181818182,143.72222222222223,78.39393939393939,11.296943231441048,159.69135802469137,354.3835616438356,1.8000000000000007,3.7
629,guido carrillo,26,17.0,FW,7,5,450,0,1,0,0,0,0,0.7,0.4,0.0,8.0,1.0,0.0,15.0,0,450.0,3510.0,64.28571428571429,30.0,642.8571428571429,1125.0,-0.7,0.6
630,sandro ramirez,22,8.0,FW,8,3,278,0,0,0,0,0,0,0.5,0.0,0.0,7.0,1.0,0.0,10.0,0,3510.0,3510.0,34.75,27.8,556.0,35100.0,-0.5,0.0
631,marouane fellaini,29,2.0,MF,16,5,683,4,0,0,0,1,0,3.5,0.2,0.0,1.0,4.0,0.0,47.0,26,3510.0,170.75,42.6875,14.53191489361702,195.14285714285714,3415.0,0.5,-0.2
632,shkodran mustafi,25,6.0,DF,27,25,2273,3,1,0,0,6,0,0.8,1.3,0.0,30.0,10.0,0.0,109.0,80,2273.0,757.6666666666666,84.18518518518519,20.853211009174313,2841.25,1748.4615384615383,2.2,-0.30000000000000004
633,xherdan shaqiri,25,19.0,MF,36,36,3039,8,7,0,1,5,0,5.0,7.1,0.0,58.0,6.0,0.0,155.0,88,434.14285714285717,379.875,84.41666666666667,19.606451612903225,607.8,428.02816901408454,3.0,-0.09999999999999964
634,jordan henderson,27,4.0,MF,27,25,2171,1,1,0,0,1,0,1.2,1.8,0.0,21.0,14.0,0.0,75.0,76,2171.0,2171.0,80.4074074074074,28.946666666666665,1809.1666666666667,1206.111111111111,-0.19999999999999996,-0.8
635,georginio wijnaldum,26,4.0,MF,33,27,2387,1,2,0,0,1,0,2.8,1.2,0.0,23.0,15.0,0.0,85.0,108,1193.5,2387.0,72.33333333333333,28.08235294117647,852.5,1989.1666666666667,-1.7999999999999998,0.8
636,lewis cook,20,12.0,MF,29,25,2237,0,2,0,0,5,0,0.5,1.6,0.0,42.0,3.0,0.0,58.0,22,1118.5,3510.0,77.13793103448276,38.56896551724138,4474.0,1398.125,-0.5,0.3999999999999999
637,michel vorm,33,3.0,GK,1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,5,3510.0,3510.0,90.0,30.0,35100.0,35100.0,0.0,0.0
638,theo walcott,28,7.0,FW,20,13,1221,3,3,0,0,2,0,2.5,2.4,0.0,34.0,8.0,0.0,124.0,101,407.0,407.0,61.05,9.846774193548388,488.4,508.75,0.5,0.6000000000000001
639,david silva,31,1.0,MF,29,28,2430,9,11,0,0,5,0,7.2,8.4,0.0,18.0,14.0,0.0,169.0,143,220.9090909090909,270.0,83.79310344827586,14.378698224852071,337.5,289.2857142857143,1.7999999999999998,2.5999999999999996
640,sergio romero,30,2.0,GK,1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0,3510.0,3510.0,90.0,12.857142857142858,35100.0,35100.0,0.0,0.0
641,danny williams,28,16.0,MF,20,11,1124,0,0,0,0,2,0,0.4,0.2,0.0,22.0,0.0,0.0,28.0,6,3510.0,3510.0,56.2,40.142857142857146,2810.0,5620.0,-0.4,-0.2
642,erik lamela,25,3.0,FW,25,7,843,2,2,0,0,4,0,3.4,2.0,0.0,12.0,4.0,0.0,55.0,67,421.5,421.5,33.72,15.327272727272728,247.94117647058823,421.5,-1.4,0.0
643,granit xhaka,24,6.0,MF,38,37,3260,1,7,0,0,10,0,2.4,3.4,0.0,50.0,12.0,0.0,109.0,90,465.7142857142857,3260.0,85.78947368421052,29.908256880733944,1358.3333333333335,958.8235294117648,-1.4,3.6
644,tomer hemed,30,15.0,FW,16,9,849,2,2,0,0,0,0,1.9,0.1,0.0,8.0,3.0,0.0,43.0,0,424.5,424.5,53.0625,19.74418604651163,446.8421052631579,8490.0,0.10000000000000009,1.9
645,harry maguire,24,9.0,DF,38,38,3420,2,4,0,0,7,0,2.8,4.1,0.0,60.0,9.0,0.0,117.0,92,855.0,1710.0,90.0,29.23076923076923,1221.4285714285716,834.1463414634147,-0.7999999999999998,-0.09999999999999964
646,oumar niasse,27,8.0,FW,22,10,1087,8,2,0,0,2,0,7.0,1.4,0.0,23.0,0.0,0.0,83.0,30,543.5,135.875,49.40909090909091,13.096385542168674,155.28571428571428,776.4285714285714,1.0,0.6000000000000001
647,cuco martina,27,8.0,DF,21,20,1830,0,2,0,0,2,0,0.1,1.4,0.0,30.0,5.0,0.0,55.0,0,915.0,3510.0,87.14285714285714,33.27272727272727,18300.0,1307.1428571428573,-0.1,0.6000000000000001
648,sebastian prodl,30,14.0,DF,21,17,1570,0,0,0,0,5,0,0.6,0.2,0.0,29.0,5.0,0.0,42.0,1,3510.0,3510.0,74.76190476190476,37.38095238095238,2616.666666666667,7850.0,-0.6,-0.2
649,willian,28,5.0,MF,36,20,1890,6,7,1,0,1,0,5.5,5.3,0.0,19.0,9.0,0.0,130.0,108,270.0,315.0,52.5,14.538461538461538,343.6363636363636,356.6037735849057,0.5,1.7000000000000002
650,eden hazard,26,5.0,FW,34,28,2422,12,4,2,0,2,0,7.7,6.4,0.0,27.0,12.0,0.0,173.0,238,605.5,201.83333333333334,71.23529411764706,14.0,314.54545454545456,378.4375,4.3,-2.4000000000000004
651,scott malone,26,16.0,DF,22,12,1119,0,1,0,0,3,0,0.5,0.5,0.0,23.0,3.0,0.0,41.0,0,1119.0,3510.0,50.86363636363637,27.29268292682927,2238.0,2238.0,-0.5,0.5
652,charlie taylor,23,7.0,DF,11,10,950,0,0,0,0,3,0,0.0,0.2,0.0,12.0,2.0,0.0,23.0,82,3510.0,3510.0,86.36363636363636,41.30434782608695,35100.0,4750.0,0.0,-0.2
653,jonjo shelvey,25,10.0,MF,30,25,2270,1,3,0,0,3,3,2.4,2.5,0.0,30.0,6.0,0.0,73.0,39,756.6666666666666,2270.0,75.66666666666667,31.095890410958905,945.8333333333334,908.0,-1.4,0.5
654,peter crouch,36,19.0,FW,31,14,1567,5,2,0,0,4,0,4.2,2.8,0.0,27.0,2.0,0.0,73.0,8,783.5,313.4,50.54838709677419,21.465753424657535,373.0952380952381,559.6428571428572,0.7999999999999998,-0.7999999999999998
655,ben foster,34,20.0,GK,37,37,3330,0,0,0,0,2,0,0.0,0.1,0.0,55.0,10.0,99.0,123.0,129,3510.0,3510.0,90.0,27.073170731707318,35100.0,33300.0,0.0,-0.1
656,jurgen locadia,23,15.0,FW,6,3,224,1,1,0,0,0,0,1.1,0.1,0.0,8.0,1.0,0.0,16.0,52,224.0,224.0,37.333333333333336,14.0,203.63636363636363,2240.0,-0.10000000000000009,0.9
657,matty james,26,9.0,MF,13,11,993,0,0,0,0,2,0,1.3,0.1,0.0,15.0,4.0,0.0,26.0,0,3510.0,3510.0,76.38461538461539,38.19230769230769,763.8461538461538,9930.0,-1.3,-0.1
658,mark noble,30,13.0,MF,29,28,2400,4,0,2,0,6,0,2.4,1.8,0.0,45.0,7.0,0.0,84.0,99,3510.0,600.0,82.75862068965517,28.571428571428573,1000.0,1333.3333333333333,1.6,-1.8
659,dejan lovren,28,4.0,DF,29,24,2127,2,1,0,0,4,0,1.4,1.3,0.0,24.0,11.0,0.0,110.0,63,2127.0,1063.5,73.34482758620689,19.336363636363636,1519.2857142857144,1636.1538461538462,0.6000000000000001,-0.30000000000000004
660,bakary sako,29,11.0,FW,16,4,478,3,0,0,0,0,0,1.9,1.1,0.0,10.0,1.0,0.0,36.0,4,3510.0,159.33333333333334,29.875,13.277777777777779,251.57894736842107,434.5454545454545,1.1,-1.1
661,morgan schneiderlin,27,8.0,MF,30,24,2130,0,0,0,0,5,2,0.4,0.2,0.0,38.0,6.0,0.0,52.0,28,3510.0,3510.0,71.0,40.96153846153846,5325.0,10650.0,-0.4,-0.2
662,cesar azpilicueta,27,5.0,DF,37,37,3330,2,6,0,0,1,0,1.3,4.8,1.0,38.0,15.0,0.0,175.0,158,555.0,1665.0,90.0,19.02857142857143,2561.5384615384614,693.75,0.7,1.2000000000000002
663,wilfried zaha,24,11.0,FW,29,28,2549,9,3,0,0,5,0,9.2,4.7,0.0,31.0,10.0,0.0,136.0,143,849.6666666666666,283.22222222222223,87.89655172413794,18.74264705882353,277.0652173913044,542.3404255319149,-0.1999999999999993,-1.7000000000000002
664,alex iwobi,21,6.0,MF,26,22,1830,3,5,0,0,1,0,3.9,3.5,0.0,26.0,9.0,0.0,89.0,99,366.0,610.0,70.38461538461539,20.56179775280899,469.2307692307692,522.8571428571429,-0.8999999999999999,1.5
665,javier manquillo,23,10.0,DF,21,20,1758,0,1,0,0,2,0,0.1,1.3,0.0,31.0,4.0,0.0,49.0,53,1758.0,3510.0,83.71428571428571,35.87755102040816,17580.0,1352.3076923076922,-0.1,-0.30000000000000004
666,gary cahill,31,5.0,DF,27,24,2086,0,0,0,0,1,1,0.5,0.1,0.0,27.0,9.0,0.0,74.0,2,3510.0,3510.0,77.25925925925925,28.18918918918919,4172.0,20860.0,-0.5,-0.1
667,jason puncheon,31,11.0,MF,10,6,645,0,0,0,0,5,0,1.2,0.5,0.0,14.0,0.0,0.0,11.0,15,3510.0,3510.0,64.5,58.63636363636363,537.5,1290.0,-1.2,-0.5
668,phil foden,17,1.0,MF,5,0,49,0,1,0,0,0,0,0.0,0.3,0.0,1.0,0.0,0.0,8.0,25,49.0,3510.0,9.8,6.125,35100.0,163.33333333333334,0.0,0.7
669,richarlison,20,14.0,FW,38,32,2823,5,4,0,0,4,0,10.3,3.4,0.0,54.0,8.0,0.0,125.0,153,705.75,564.6,74.28947368421052,22.584,274.0776699029126,830.2941176470589,-5.300000000000001,0.6000000000000001
670,daryl janmaat,28,14.0,DF,23,21,1820,3,0,0,0,3,0,1.8,1.0,0.0,37.0,2.0,0.0,59.0,50,3510.0,606.6666666666666,79.1304347826087,30.847457627118644,1011.1111111111111,1820.0,1.2,-1.0
671,chris wood,25,7.0,FW,24,20,1624,10,1,0,0,1,0,7.0,0.6,0.0,11.0,10.0,0.0,104.0,131,1624.0,162.4,67.66666666666667,15.615384615384615,232.0,2706.666666666667,3.0,0.4
672,jeff hendrick,25,7.0,FW,34,29,2331,2,2,0,0,1,0,2.0,2.7,0.0,28.0,9.0,0.0,85.0,73,1165.5,1165.5,68.55882352941177,27.423529411764704,1165.5,863.3333333333333,0.0,-0.7000000000000002
673,markus suttner,30,15.0,DF,14,13,1179,0,0,0,0,0,0,0.1,0.3,0.0,18.0,4.0,0.0,38.0,0,3510.0,3510.0,84.21428571428571,31.026315789473685,11790.0,3930.0,-0.1,-0.3
674,jonathan hogg,28,16.0,MF,30,29,2398,0,0,0,0,9,2,0.4,0.4,0.0,40.0,7.0,0.0,53.0,54,3510.0,3510.0,79.93333333333334,45.24528301886792,5995.0,5995.0,-0.4,-0.4
675,jordan hugill,25,13.0,FW,3,0,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,3510.0,3510.0,8.333333333333334,8.333333333333334,35100.0,35100.0,0.0,0.0
676,maya yoshida,28,17.0,DF,24,23,2051,2,0,0,0,3,2,2.0,0.4,0.0,32.0,6.0,0.0,76.0,44,3510.0,1025.5,85.45833333333333,26.986842105263158,1025.5,5127.5,0.0,-0.4
677,eric dier,23,3.0,MF,34,32,2824,0,2,0,0,4,0,2.0,1.7,0.0,30.0,15.0,0.0,85.0,56,1412.0,3510.0,83.05882352941177,33.22352941176471,1412.0,1661.1764705882354,-2.0,0.30000000000000004
678,loris karius,24,4.0,GK,19,19,1710,0,0,0,0,1,0,0.0,0.0,0.0,14.0,10.0,31.0,88.0,0,3510.0,3510.0,90.0,19.431818181818183,35100.0,35100.0,0.0,0.0
679,james ward-prowse,22,17.0,FW,30,20,1716,3,3,0,0,3,0,2.2,2.8,0.0,29.0,2.0,0.0,84.0,94,572.0,572.0,57.2,20.428571428571427,779.9999999999999,612.8571428571429,0.7999999999999998,0.20000000000000018
680,roberto firmino,25,4.0,FW,37,32,2763,15,7,1,0,1,0,10.7,6.5,0.0,32.0,16.0,0.0,181.0,160,394.7142857142857,184.2,74.67567567567568,15.265193370165745,258.22429906542055,425.0769230769231,4.300000000000001,0.5
681,elias kachunga,25,16.0,FW,19,17,1329,1,1,0,0,1,0,1.9,0.6,0.0,23.0,6.0,0.0,46.0,29,1329.0,1329.0,69.94736842105263,28.891304347826086,699.4736842105264,2215.0,-0.8999999999999999,0.4
682,declan rice,18,13.0,DF,26,15,1430,0,0,0,0,1,0,0.2,0.1,0.0,29.0,3.0,0.0,41.0,92,3510.0,3510.0,55.0,34.8780487804878,7150.0,14300.0,-0.2,-0.1
683,robbie brady,25,7.0,MF,15,15,1277,1,2,0,0,3,0,1.2,2.1,0.0,12.0,6.0,0.0,56.0,20,638.5,1277.0,85.13333333333334,22.803571428571427,1064.1666666666667,608.0952380952381,-0.19999999999999996,-0.10000000000000009
684,sam vokes,27,7.0,FW,30,7,998,4,1,0,0,3,0,2.8,1.3,0.0,16.0,2.0,0.0,63.0,48,998.0,249.5,33.266666666666666,15.841269841269842,356.42857142857144,767.6923076923076,1.2000000000000002,-0.30000000000000004
685,aaron mooy,26,16.0,MF,36,34,3067,4,3,1,0,4,0,3.0,4.0,0.0,52.0,10.0,0.0,113.0,76,1022.3333333333334,766.75,85.19444444444444,27.141592920353983,1022.3333333333334,766.75,1.0,-1.0
686,craig cathcart,28,14.0,DF,7,5,523,0,0,0,0,1,0,0.1,0.0,0.0,6.0,1.0,0.0,14.0,93,3510.0,3510.0,74.71428571428571,37.357142857142854,5230.0,35100.0,-0.1,0.0
687,jerome sinclair,20,14.0,MF,4,0,31,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,3510.0,3510.0,7.75,7.75,35100.0,35100.0,0.0,0.0
688,scott mctominay,20,2.0,MF,13,7,634,0,0,0,0,2,0,0.0,0.0,0.0,3.0,4.0,0.0,21.0,38,3510.0,3510.0,48.76923076923077,30.19047619047619,35100.0,35100.0,0.0,0.0
689,demarai gray,21,9.0,MF,35,17,1697,3,1,0,0,2,0,2.5,3.4,0.0,35.0,4.0,0.0,80.0,84,1697.0,565.6666666666666,48.48571428571429,21.2125,678.8,499.11764705882354,0.5,-2.4
690,mohamed diame,30,10.0,MF,31,23,2041,2,0,0,0,3,0,1.4,0.7,0.0,27.0,6.0,0.0,70.0,56,3510.0,1020.5,65.83870967741936,29.15714285714286,1457.857142857143,2915.714285714286,0.6000000000000001,-0.7
691,dele alli,21,3.0,MF,36,34,2958,9,10,0,0,7,0,9.1,8.2,0.0,28.0,16.0,0.0,175.0,94,295.8,328.6666666666667,82.16666666666667,16.902857142857144,325.05494505494505,360.7317073170732,-0.09999999999999964,1.8000000000000007
692,kieran trippier,26,3.0,DF,24,21,1914,0,5,0,0,1,0,0.4,4.2,0.0,21.0,9.0,0.0,113.0,118,382.8,3510.0,79.75,16.938053097345133,4785.0,455.7142857142857,-0.4,0.7999999999999998
693,ben davies,24,3.0,DF,29,26,2324,2,6,0,0,3,0,1.1,3.2,0.0,20.0,12.0,0.0,143.0,66,387.3333333333333,1162.0,80.13793103448276,16.251748251748253,2112.7272727272725,726.25,0.8999999999999999,2.8
694,aaron lennon,30,7.5,FW,29,22,1911,0,2,0,0,2,0,0.8,1.0,0.0,60.0,12.0,0.0,130.0,41,955.5,3510.0,65.89655172413794,14.7,2388.75,1911.0,-0.8,1.0
695,jordan pickford,23,8.0,GK,38,38,3420,0,0,0,0,0,0,0.0,0.1,0.0,58.0,10.0,121.0,145.0,161,3510.0,3510.0,90.0,23.586206896551722,35100.0,34200.0,0.0,-0.1
696,sadio mane,25,4.0,FW,29,28,2190,10,7,0,0,3,1,10.6,5.4,0.0,24.0,15.0,0.0,147.0,231,312.85714285714283,219.0,75.51724137931035,14.89795918367347,206.60377358490567,405.55555555555554,-0.5999999999999996,1.5999999999999996
697,davy klaassen,24,8.0,MF,7,3,251,0,0,0,0,0,0,0.1,0.1,0.0,6.0,0.0,0.0,7.0,0,3510.0,3510.0,35.857142857142854,35.857142857142854,2510.0,2510.0,-0.1,-0.1
698,junior stanislas,27,12.0,MF,19,17,1286,5,2,1,0,1,0,3.9,1.9,0.0,22.0,2.0,0.0,75.0,56,643.0,257.2,67.6842105263158,17.14666666666667,329.7435897435897,676.8421052631579,1.1,0.10000000000000009
699,will hughes,22,14.0,MF,15,11,990,2,3,0,0,0,0,0.6,1.5,0.0,16.0,4.0,0.0,53.0,87,330.0,495.0,66.0,18.67924528301887,1650.0,660.0,1.4,1.5
700,nacho monreal,31,6.0,DF,28,26,2243,5,2,0,0,3,0,1.7,2.6,0.0,29.0,10.0,0.0,130.0,77,1121.5,448.6,80.10714285714286,17.253846153846155,1319.4117647058824,862.6923076923076,3.3,-0.6000000000000001
701,angelo ogbonna,29,13.0,DF,32,32,2880,1,0,0,0,3,0,0.7,0.5,0.0,60.0,7.0,0.0,77.0,48,3510.0,2880.0,90.0,37.4025974025974,4114.285714285715,5760.0,0.30000000000000004,-0.5
702,glenn murray,33,15.0,FW,35,25,2192,12,0,4,2,9,0,11.9,1.6,0.0,36.0,8.0,0.0,111.0,129,3510.0,182.66666666666666,62.628571428571426,19.74774774774775,184.2016806722689,1370.0,0.09999999999999964,-1.6
703,dominic solanke,19,4.0,FW,21,5,596,1,1,0,0,0,0,3.5,2.6,0.0,4.0,3.0,0.0,38.0,15,596.0,596.0,28.38095238095238,15.68421052631579,170.28571428571428,229.23076923076923,-2.5,-1.6
704,hamza choudhury,19,9.0,MF,8,4,378,0,1,0,0,1,0,0.0,0.4,0.0,9.0,0.0,0.0,13.0,20,378.0,3510.0,47.25,29.076923076923077,35100.0,945.0,0.0,0.6
705,davy propper,25,15.0,MF,35,35,3119,0,4,0,0,2,1,1.9,1.4,0.0,50.0,9.0,0.0,87.0,72,779.75,3510.0,89.11428571428571,35.85057471264368,1641.578947368421,2227.857142857143,-1.9,2.6
706,patrick van aanholt,26,11.0,DF,28,25,2184,5,1,0,0,7,0,3.1,2.1,0.0,38.0,6.0,0.0,95.0,140,2184.0,436.8,78.0,22.989473684210527,704.516129032258,1040.0,1.9,-1.1
707,joel ward,27,11.0,DF,19,19,1613,0,1,0,0,4,0,0.2,0.9,1.0,25.0,4.0,0.0,41.0,13,1613.0,3510.0,84.89473684210526,39.34146341463415,8065.0,1792.2222222222222,-0.2,0.09999999999999998
708,kevin de bruyne,26,1.0,MF,37,36,3073,8,16,0,0,2,0,5.1,11.1,0.0,22.0,19.0,0.0,209.0,59,192.0625,384.125,83.05405405405405,14.703349282296651,602.5490196078432,276.84684684684686,2.9000000000000004,4.9
709,laurent depoitre,28,16.0,FW,33,18,1820,6,1,0,0,1,0,3.7,1.4,0.0,34.0,4.0,0.0,94.0,34,1820.0,303.3333333333333,55.15151515151515,19.361702127659573,491.8918918918919,1300.0,2.3,-0.3999999999999999
710,james tomkins,28,11.0,DF,28,27,2387,3,0,0,0,8,0,2.2,0.1,0.0,32.0,9.0,0.0,99.0,86,3510.0,795.6666666666666,85.25,24.11111111111111,1085.0,23870.0,0.7999999999999998,-0.1
711,juan mata,29,2.0,FW,28,23,1922,3,5,0,0,1,0,3.7,4.5,0.0,10.0,15.0,0.0,100.0,70,384.4,640.6666666666666,68.64285714285714,19.22,519.4594594594595,427.1111111111111,-0.7000000000000002,0.5
712,sam baldock,28,15.0,FW,2,0,32,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,3510.0,3510.0,16.0,16.0,35100.0,35100.0,0.0,0.0
713,henrikh mkhitaryan,28,4.0,FW,26,20,1716,3,9,0,0,2,0,2.3,5.8,0.0,34.0,24.0,0.0,214.0,98,190.66666666666666,572.0,66.0,8.018691588785046,746.0869565217392,295.86206896551727,0.7000000000000002,3.2
714,matt ritchie,27,10.0,MF,35,32,2804,3,5,0,0,6,0,3.1,6.0,0.0,35.0,9.0,0.0,116.0,110,560.8,934.6666666666666,80.11428571428571,24.17241379310345,904.516129032258,467.3333333333333,-0.10000000000000009,-1.0
715,dale stephens,28,15.0,MF,36,36,3240,0,3,0,0,6,0,1.2,2.3,0.0,50.0,10.0,0.0,87.0,65,1080.0,3510.0,90.0,37.241379310344826,2700.0,1408.6956521739132,-1.2,0.7000000000000002
716,thibaut courtois,25,5.0,GK,35,35,3150,0,0,0,0,2,0,0.0,0.0,0.0,34.0,15.0,77.0,136.0,0,3510.0,3510.0,90.0,23.16176470588235,35100.0,35100.0,0.0,0.0
717,chris smalling,27,2.0,DF,29,28,2536,4,0,0,0,4,0,1.7,0.2,0.0,24.0,11.0,0.0,123.0,56,3510.0,634.0,87.44827586206897,20.617886178861788,1491.764705882353,12680.0,2.3,-0.2
718,sullay kaikai,21,11.0,MF,1,0,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3510.0,3510.0,14.0,14.0,35100.0,35100.0,0.0,0.0
719,aleksandar mitrovic,22,10.0,FW,6,0,95,1,0,0,0,0,0,1.2,0.2,0.0,0.0,0.0,0.0,10.0,134,3510.0,95.0,15.833333333333334,9.5,79.16666666666667,475.0,-0.19999999999999996,-0.2
720,juan mata,31,3.0,MF,19,8,758,0,2,0,0,1,0,1.1,2.1,0.0,8.0,4.0,0.0,38.0,32,379.0,3510.0,39.89473684210526,19.94736842105263,689.090909090909,360.95238095238096,-1.1,-0.10000000000000009
721,cesar azpilicueta,29,4.0,DF,36,36,3229,2,6,0,0,1,0,2.4,6.0,0.0,53.0,8.0,0.0,130.0,113,538.1666666666666,1614.5,89.69444444444444,24.838461538461537,1345.4166666666667,538.1666666666666,-0.3999999999999999,0.0
722,ørjan nyland,28,17.0,GK,7,5,539,0,0,0,0,0,0,0.0,0.0,0.0,12.0,1.0,15.0,15.0,0,3510.0,3510.0,77.0,35.93333333333333,35100.0,35100.0,0.0,0.0
723,davinson sanchez,23,6.0,DF,29,27,2431,0,0,0,0,6,0,0.6,0.0,0.0,37.0,4.0,0.0,64.0,43,3510.0,3510.0,83.82758620689656,37.984375,4051.666666666667,35100.0,-0.6,0.0
724,jake vokins,19,11.0,DF,1,1,90,0,0,0,0,0,0,0.0,0.1,0.0,1.0,0.0,0.0,2.0,1,3510.0,3510.0,90.0,45.0,35100.0,900.0,0.0,-0.1
725,james tarkowski,26,10.0,DF,38,38,3420,2,2,0,0,10,0,2.1,3.1,0.0,50.0,15.0,0.0,143.0,109,1710.0,1710.0,90.0,23.916083916083917,1628.5714285714284,1103.225806451613,-0.10000000000000009,-1.1
726,jairo riedewald,22,14.0,DF,17,7,769,0,0,0,0,0,0,0.1,0.2,0.0,9.0,0.0,0.0,22.0,64,3510.0,3510.0,45.23529411764706,34.95454545454545,7690.0,3845.0,-0.1,-0.2
727,michy batshuayi,25,4.0,FW,16,1,239,1,1,0,0,0,0,2.4,0.2,0.0,8.0,0.0,0.0,28.0,41,239.0,239.0,14.9375,8.535714285714286,99.58333333333334,1195.0,-1.4,0.8
728,luke thomas,18,5.0,MF,3,3,267,0,1,0,0,0,0,0.0,0.6,0.0,4.0,1.0,0.0,15.0,26,267.0,3510.0,89.0,17.8,35100.0,445.0,0.0,0.4
729,dennis praet,25,5.0,MF,27,12,1134,1,2,0,0,2,0,0.9,1.3,0.0,17.0,2.0,0.0,54.0,37,567.0,1134.0,42.0,21.0,1260.0,872.3076923076923,0.09999999999999998,0.7
730,jeff hendrick,27,10.0,MF,24,22,1931,2,2,0,0,8,0,1.7,1.6,0.0,30.0,10.0,0.0,67.0,52,965.5,965.5,80.45833333333333,28.82089552238806,1135.8823529411766,1206.875,0.30000000000000004,0.3999999999999999
731,tanguy ndombele,22,6.0,MF,21,12,1009,2,2,0,0,3,0,0.4,0.7,0.0,17.0,1.0,0.0,45.0,99,504.5,504.5,48.04761904761905,22.42222222222222,2522.5,1441.4285714285716,1.6,1.3
732,fikayo tomori,21,4.0,DF,15,15,1291,1,0,0,0,3,0,0.4,0.1,0.0,18.0,4.0,0.0,48.0,0,3510.0,1291.0,86.06666666666666,26.895833333333332,3227.5,12910.0,0.6,-0.1
